date,value,series_id,country,source,frequency,release_date,ingested_at
2014-11-01,12.6,m2,china,china_akshare,monthly,2014-11-14,2026-03-22 03:26:50.411482+00:00
2014-12-01,12.3,m2,china,china_akshare,monthly,2014-12-12,2026-03-22 03:26:50.411482+00:00
2015-01-01,12.2,m2,china,china_akshare,monthly,2015-01-15,2026-03-22 03:26:50.411482+00:00
2015-02-01,10.8,m2,china,china_akshare,monthly,2015-02-13,2026-03-22 03:26:50.411482+00:00
2015-03-01,12.5,m2,china,china_akshare,monthly,2015-03-12,2026-03-22 03:26:50.411482+00:00
2015-04-01,11.6,m2,china,china_akshare,monthly,2015-04-14,2026-03-22 03:26:50.411482+00:00
2015-05-01,10.1,m2,china,china_akshare,monthly,2015-05-13,2026-03-22 03:26:50.411482+00:00
2015-06-01,10.8,m2,china,china_akshare,monthly,2015-06-11,2026-03-22 03:26:50.411482+00:00
2015-07-01,11.8,m2,china,china_akshare,monthly,2015-07-14,2026-03-22 03:26:50.411482+00:00
2015-08-01,13.3,m2,china,china_akshare,monthly,2015-08-11,2026-03-22 03:26:50.411482+00:00
2015-09-01,13.3,m2,china,china_akshare,monthly,2015-09-11,2026-03-22 03:26:50.411482+00:00
2015-10-01,13.1,m2,china,china_akshare,monthly,2015-10-15,2026-03-22 03:26:50.411482+00:00
2015-11-01,13.5,m2,china,china_akshare,monthly,2015-11-12,2026-03-22 03:26:50.411482+00:00
2015-12-01,13.7,m2,china,china_akshare,monthly,2015-12-11,2026-03-22 03:26:50.411482+00:00
2016-01-01,13.3,m2,china,china_akshare,monthly,2016-01-15,2026-03-22 03:26:50.411482+00:00
2016-02-01,14.0,m2,china,china_akshare,monthly,2016-02-16,2026-03-22 03:26:50.411482+00:00
2016-04-01,13.4,m2,china,china_akshare,monthly,2016-04-15,2026-03-22 03:26:50.411482+00:00
2016-05-01,12.8,m2,china,china_akshare,monthly,2016-05-13,2026-03-22 03:26:50.411482+00:00
2016-06-01,11.8,m2,china,china_akshare,monthly,2016-06-15,2026-03-22 03:26:50.411482+00:00
