date,value,series_id,country,source,frequency,release_date,ingested_at
1996-05-01,3940474,m3,eurozone,ecb,monthly,1996-05-01,2026-04-30 04:12:19.014583+00:00
1996-06-01,3948661,m3,eurozone,ecb,monthly,1996-06-01,2026-04-30 04:12:19.014583+00:00
1996-07-01,3963579,m3,eurozone,ecb,monthly,1996-07-01,2026-04-30 04:12:19.014583+00:00
1996-08-01,3982902,m3,eurozone,ecb,monthly,1996-08-01,2026-04-30 04:12:19.014583+00:00
1996-09-01,4002704,m3,eurozone,ecb,monthly,1996-09-01,2026-04-30 04:12:19.014583+00:00
1996-10-01,4007200,m3,eurozone,ecb,monthly,1996-10-01,2026-04-30 04:12:19.014583+00:00
1996-11-01,4016115,m3,eurozone,ecb,monthly,1996-11-01,2026-04-30 04:12:19.014583+00:00
1996-12-01,4037575,m3,eurozone,ecb,monthly,1996-12-01,2026-04-30 04:12:19.014583+00:00
1997-01-01,4040762,m3,eurozone,ecb,monthly,1997-01-01,2026-04-30 04:12:19.014583+00:00
1997-02-01,4054012,m3,eurozone,ecb,monthly,1997-02-01,2026-04-30 04:12:19.014583+00:00
1997-03-01,4061573,m3,eurozone,ecb,monthly,1997-03-01,2026-04-30 04:12:19.014583+00:00
1997-04-01,4068933,m3,eurozone,ecb,monthly,1997-04-01,2026-04-30 04:12:19.014583+00:00
1997-05-01,4097362,m3,eurozone,ecb,monthly,1997-05-01,2026-04-30 04:12:19.014583+00:00
1997-06-01,4121578,m3,eurozone,ecb,monthly,1997-06-01,2026-04-30 04:12:19.014583+00:00
1997-07-01,4143617,m3,eurozone,ecb,monthly,1997-07-01,2026-04-30 04:12:19.014583+00:00
1997-08-01,4146012,m3,eurozone,ecb,monthly,1997-08-01,2026-04-30 04:12:19.014583+00:00
1997-09-01,4169047,m3,eurozone,ecb,monthly,1997-09-01,2026-04-30 04:12:19.014583+00:00
1997-10-01,4191990,m3,eurozone,ecb,monthly,1997-10-01,2026-04-30 04:12:19.014583+00:00
1997-11-01,4201492,m3,eurozone,ecb,monthly,1997-11-01,2026-04-30 04:12:19.014583+00:00
1997-12-01,4222019,m3,eurozone,ecb,monthly,1997-12-01,2026-04-30 04:12:19.014583+00:00
1998-01-01,4244379,m3,eurozone,ecb,monthly,1998-01-01,2026-04-30 04:12:19.014583+00:00
1998-02-01,4255439,m3,eurozone,ecb,monthly,1998-02-01,2026-04-30 04:12:19.014583+00:00
1998-03-01,4267921,m3,eurozone,ecb,monthly,1998-03-01,2026-04-30 04:12:19.014583+00:00
1998-04-01,4298513,m3,eurozone,ecb,monthly,1998-04-01,2026-04-30 04:12:19.014583+00:00
1998-05-01,4316033,m3,eurozone,ecb,monthly,1998-05-01,2026-04-30 04:12:19.014583+00:00
1998-06-01,4340943,m3,eurozone,ecb,monthly,1998-06-01,2026-04-30 04:12:19.014583+00:00
1998-07-01,4362649,m3,eurozone,ecb,monthly,1998-07-01,2026-04-30 04:12:19.014583+00:00
1998-08-01,4368163,m3,eurozone,ecb,monthly,1998-08-01,2026-04-30 04:12:19.014583+00:00
1998-09-01,4371401,m3,eurozone,ecb,monthly,1998-09-01,2026-04-30 04:12:19.014583+00:00
1998-10-01,4410036,m3,eurozone,ecb,monthly,1998-10-01,2026-04-30 04:12:19.014583+00:00
1998-11-01,4417203,m3,eurozone,ecb,monthly,1998-11-01,2026-04-30 04:12:19.014583+00:00
1998-12-01,4422982,m3,eurozone,ecb,monthly,1998-12-01,2026-04-30 04:12:19.014583+00:00
1999-01-01,4447197,m3,eurozone,ecb,monthly,1999-01-01,2026-04-30 04:12:19.014583+00:00
1999-02-01,4436979,m3,eurozone,ecb,monthly,1999-02-01,2026-04-30 04:12:19.014583+00:00
1999-03-01,4453500,m3,eurozone,ecb,monthly,1999-03-01,2026-04-30 04:12:19.014583+00:00
1999-04-01,4488386,m3,eurozone,ecb,monthly,1999-04-01,2026-04-30 04:12:19.014583+00:00
1999-05-01,4505279,m3,eurozone,ecb,monthly,1999-05-01,2026-04-30 04:12:19.014583+00:00
1999-06-01,4537054,m3,eurozone,ecb,monthly,1999-06-01,2026-04-30 04:12:19.014583+00:00
1999-07-01,4565970,m3,eurozone,ecb,monthly,1999-07-01,2026-04-30 04:12:19.014583+00:00
1999-08-01,4572050,m3,eurozone,ecb,monthly,1999-08-01,2026-04-30 04:12:19.014583+00:00
1999-09-01,4594744,m3,eurozone,ecb,monthly,1999-09-01,2026-04-30 04:12:19.014583+00:00
1999-10-01,4616547,m3,eurozone,ecb,monthly,1999-10-01,2026-04-30 04:12:19.014583+00:00
1999-11-01,4646110,m3,eurozone,ecb,monthly,1999-11-01,2026-04-30 04:12:19.014583+00:00
