date,value,series_id,country,source,frequency,release_date,ingested_at
1929-11-01,21.17,shiller_pe_proxy,us,multpl,monthly,1929-11-01,2026-03-23 03:32:54.406941+00:00
1929-12-01,22.01,shiller_pe_proxy,us,multpl,monthly,1929-12-01,2026-03-23 03:32:54.406941+00:00
1930-01-01,22.31,shiller_pe_proxy,us,multpl,monthly,1930-01-01,2026-03-23 03:32:54.406941+00:00
1930-02-01,23.7,shiller_pe_proxy,us,multpl,monthly,1930-02-01,2026-03-23 03:32:54.406941+00:00
1930-03-01,24.59,shiller_pe_proxy,us,multpl,monthly,1930-03-01,2026-03-23 03:32:54.406941+00:00
1930-04-01,25.84,shiller_pe_proxy,us,multpl,monthly,1930-04-01,2026-03-23 03:32:54.406941+00:00
1930-05-01,24.31,shiller_pe_proxy,us,multpl,monthly,1930-05-01,2026-03-23 03:32:54.406941+00:00
1930-06-01,21.87,shiller_pe_proxy,us,multpl,monthly,1930-06-01,2026-03-23 03:32:54.406941+00:00
1930-07-01,21.55,shiller_pe_proxy,us,multpl,monthly,1930-07-01,2026-03-23 03:32:54.406941+00:00
1930-08-01,21.3,shiller_pe_proxy,us,multpl,monthly,1930-08-01,2026-03-23 03:32:54.406941+00:00
1930-09-01,21.07,shiller_pe_proxy,us,multpl,monthly,1930-09-01,2026-03-23 03:32:54.406941+00:00
1930-10-01,18.21,shiller_pe_proxy,us,multpl,monthly,1930-10-01,2026-03-23 03:32:54.406941+00:00
1930-11-01,16.94,shiller_pe_proxy,us,multpl,monthly,1930-11-01,2026-03-23 03:32:54.406941+00:00
1930-12-01,16.06,shiller_pe_proxy,us,multpl,monthly,1930-12-01,2026-03-23 03:32:54.406941+00:00
1931-01-01,16.71,shiller_pe_proxy,us,multpl,monthly,1931-01-01,2026-03-23 03:32:54.406941+00:00
1931-02-01,18.16,shiller_pe_proxy,us,multpl,monthly,1931-02-01,2026-03-23 03:32:54.406941+00:00
1931-03-01,18.58,shiller_pe_proxy,us,multpl,monthly,1931-03-01,2026-03-23 03:32:54.406941+00:00
1931-04-01,16.87,shiller_pe_proxy,us,multpl,monthly,1931-04-01,2026-03-23 03:32:54.406941+00:00
1931-05-01,15.4,shiller_pe_proxy,us,multpl,monthly,1931-05-01,2026-03-23 03:32:54.406941+00:00
1931-06-01,15.06,shiller_pe_proxy,us,multpl,monthly,1931-06-01,2026-03-23 03:32:54.406941+00:00
1931-07-01,15.52,shiller_pe_proxy,us,multpl,monthly,1931-07-01,2026-03-23 03:32:54.406941+00:00
1931-08-01,15.01,shiller_pe_proxy,us,multpl,monthly,1931-08-01,2026-03-23 03:32:54.406941+00:00
1931-09-01,12.82,shiller_pe_proxy,us,multpl,monthly,1931-09-01,2026-03-23 03:32:54.406941+00:00
1931-10-01,11.15,shiller_pe_proxy,us,multpl,monthly,1931-10-01,2026-03-23 03:32:54.406941+00:00
1931-11-01,11.42,shiller_pe_proxy,us,multpl,monthly,1931-11-01,2026-03-23 03:32:54.406941+00:00
1931-12-01,9.31,shiller_pe_proxy,us,multpl,monthly,1931-12-01,2026-03-23 03:32:54.406941+00:00
1932-01-01,9.31,shiller_pe_proxy,us,multpl,monthly,1932-01-01,2026-03-23 03:32:54.406941+00:00
1932-02-01,9.34,shiller_pe_proxy,us,multpl,monthly,1932-02-01,2026-03-23 03:32:54.406941+00:00
1932-03-01,9.41,shiller_pe_proxy,us,multpl,monthly,1932-03-01,2026-03-23 03:32:54.406941+00:00
1932-04-01,7.19,shiller_pe_proxy,us,multpl,monthly,1932-04-01,2026-03-23 03:32:54.406941+00:00
1932-05-01,6.39,shiller_pe_proxy,us,multpl,monthly,1932-05-01,2026-03-23 03:32:54.406941+00:00
1932-06-01,5.57,shiller_pe_proxy,us,multpl,monthly,1932-06-01,2026-03-23 03:32:54.406941+00:00
1932-07-01,5.84,shiller_pe_proxy,us,multpl,monthly,1932-07-01,2026-03-23 03:32:54.406941+00:00
1932-08-01,8.83,shiller_pe_proxy,us,multpl,monthly,1932-08-01,2026-03-23 03:32:54.406941+00:00
1932-09-01,9.76,shiller_pe_proxy,us,multpl,monthly,1932-09-01,2026-03-23 03:32:54.406941+00:00
1932-10-01,8.48,shiller_pe_proxy,us,multpl,monthly,1932-10-01,2026-03-23 03:32:54.406941+00:00
1932-11-01,8.46,shiller_pe_proxy,us,multpl,monthly,1932-11-01,2026-03-23 03:32:54.406941+00:00
1932-12-01,8.26,shiller_pe_proxy,us,multpl,monthly,1932-12-01,2026-03-23 03:32:54.406941+00:00
1933-01-01,8.73,shiller_pe_proxy,us,multpl,monthly,1933-01-01,2026-03-23 03:32:54.406941+00:00
1933-02-01,7.83,shiller_pe_proxy,us,multpl,monthly,1933-02-01,2026-03-23 03:32:54.406941+00:00
1933-03-01,7.87,shiller_pe_proxy,us,multpl,monthly,1933-03-01,2026-03-23 03:32:54.406941+00:00
1933-04-01,8.72,shiller_pe_proxy,us,multpl,monthly,1933-04-01,2026-03-23 03:32:54.406941+00:00
1933-05-01,11.25,shiller_pe_proxy,us,multpl,monthly,1933-05-01,2026-03-23 03:32:54.406941+00:00
1933-06-01,13.1,shiller_pe_proxy,us,multpl,monthly,1933-06-01,2026-03-23 03:32:54.406941+00:00
1933-07-01,13.75,shiller_pe_proxy,us,multpl,monthly,1933-07-01,2026-03-23 03:32:54.406941+00:00
1933-08-01,13.0,shiller_pe_proxy,us,multpl,monthly,1933-08-01,2026-03-23 03:32:54.406941+00:00
1933-09-01,12.92,shiller_pe_proxy,us,multpl,monthly,1933-09-01,2026-03-23 03:32:54.406941+00:00
1933-10-01,11.7,shiller_pe_proxy,us,multpl,monthly,1933-10-01,2026-03-23 03:32:54.406941+00:00
1933-11-01,12.01,shiller_pe_proxy,us,multpl,monthly,1933-11-01,2026-03-23 03:32:54.406941+00:00
1933-12-01,12.28,shiller_pe_proxy,us,multpl,monthly,1933-12-01,2026-03-23 03:32:54.406941+00:00
1934-01-01,13.03,shiller_pe_proxy,us,multpl,monthly,1934-01-01,2026-03-23 03:32:54.406941+00:00
1934-02-01,13.93,shiller_pe_proxy,us,multpl,monthly,1934-02-01,2026-03-23 03:32:54.406941+00:00
1934-03-01,13.25,shiller_pe_proxy,us,multpl,monthly,1934-03-01,2026-03-23 03:32:54.406941+00:00
1934-04-01,13.52,shiller_pe_proxy,us,multpl,monthly,1934-04-01,2026-03-23 03:32:54.406941+00:00
1934-05-01,12.18,shiller_pe_proxy,us,multpl,monthly,1934-05-01,2026-03-23 03:32:54.406941+00:00
1934-06-01,12.29,shiller_pe_proxy,us,multpl,monthly,1934-06-01,2026-03-23 03:32:54.406941+00:00
1934-07-01,11.74,shiller_pe_proxy,us,multpl,monthly,1934-07-01,2026-03-23 03:32:54.406941+00:00
1934-08-01,11.32,shiller_pe_proxy,us,multpl,monthly,1934-08-01,2026-03-23 03:32:54.406941+00:00
1934-09-01,10.91,shiller_pe_proxy,us,multpl,monthly,1934-09-01,2026-03-23 03:32:54.406941+00:00
1934-10-01,11.11,shiller_pe_proxy,us,multpl,monthly,1934-10-01,2026-03-23 03:32:54.406941+00:00
1934-11-01,11.45,shiller_pe_proxy,us,multpl,monthly,1934-11-01,2026-03-23 03:32:54.406941+00:00
1934-12-01,11.64,shiller_pe_proxy,us,multpl,monthly,1934-12-01,2026-03-23 03:32:54.406941+00:00
1935-01-01,11.5,shiller_pe_proxy,us,multpl,monthly,1935-01-01,2026-03-23 03:32:54.406941+00:00
1935-02-01,11.09,shiller_pe_proxy,us,multpl,monthly,1935-02-01,2026-03-23 03:32:54.406941+00:00
1935-03-01,10.4,shiller_pe_proxy,us,multpl,monthly,1935-03-01,2026-03-23 03:32:54.406941+00:00
1935-04-01,11.1,shiller_pe_proxy,us,multpl,monthly,1935-04-01,2026-03-23 03:32:54.406941+00:00
1935-05-01,11.99,shiller_pe_proxy,us,multpl,monthly,1935-05-01,2026-03-23 03:32:54.406941+00:00
1935-06-01,12.54,shiller_pe_proxy,us,multpl,monthly,1935-06-01,2026-03-23 03:32:54.406941+00:00
1935-07-01,13.2,shiller_pe_proxy,us,multpl,monthly,1935-07-01,2026-03-23 03:32:54.406941+00:00
1935-08-01,14.11,shiller_pe_proxy,us,multpl,monthly,1935-08-01,2026-03-23 03:32:54.406941+00:00
1935-09-01,14.42,shiller_pe_proxy,us,multpl,monthly,1935-09-01,2026-03-23 03:32:54.406941+00:00
1935-10-01,14.83,shiller_pe_proxy,us,multpl,monthly,1935-10-01,2026-03-23 03:32:54.406941+00:00
1935-11-01,16.13,shiller_pe_proxy,us,multpl,monthly,1935-11-01,2026-03-23 03:32:54.406941+00:00
1935-12-01,16.16,shiller_pe_proxy,us,multpl,monthly,1935-12-01,2026-03-23 03:32:54.406941+00:00
1936-01-01,17.09,shiller_pe_proxy,us,multpl,monthly,1936-01-01,2026-03-23 03:32:54.406941+00:00
1936-02-01,18.1,shiller_pe_proxy,us,multpl,monthly,1936-02-01,2026-03-23 03:32:54.406941+00:00
1936-03-01,18.66,shiller_pe_proxy,us,multpl,monthly,1936-03-01,2026-03-23 03:32:54.406941+00:00
1936-04-01,18.72,shiller_pe_proxy,us,multpl,monthly,1936-04-01,2026-03-23 03:32:54.406941+00:00
1936-05-01,17.75,shiller_pe_proxy,us,multpl,monthly,1936-05-01,2026-03-23 03:32:54.406941+00:00
1936-06-01,18.39,shiller_pe_proxy,us,multpl,monthly,1936-06-01,2026-03-23 03:32:54.406941+00:00
1936-07-01,19.36,shiller_pe_proxy,us,multpl,monthly,1936-07-01,2026-03-23 03:32:54.406941+00:00
1936-08-01,19.62,shiller_pe_proxy,us,multpl,monthly,1936-08-01,2026-03-23 03:32:54.406941+00:00
1936-09-01,19.86,shiller_pe_proxy,us,multpl,monthly,1936-09-01,2026-03-23 03:32:54.406941+00:00
1936-10-01,20.91,shiller_pe_proxy,us,multpl,monthly,1936-10-01,2026-03-23 03:32:54.406941+00:00
1936-11-01,21.5,shiller_pe_proxy,us,multpl,monthly,1936-11-01,2026-03-23 03:32:54.406941+00:00
1936-12-01,21.13,shiller_pe_proxy,us,multpl,monthly,1936-12-01,2026-03-23 03:32:54.406941+00:00
1937-01-01,21.62,shiller_pe_proxy,us,multpl,monthly,1937-01-01,2026-03-23 03:32:54.406941+00:00
1937-02-01,22.24,shiller_pe_proxy,us,multpl,monthly,1937-02-01,2026-03-23 03:32:54.406941+00:00
1937-03-01,22.04,shiller_pe_proxy,us,multpl,monthly,1937-03-01,2026-03-23 03:32:54.406941+00:00
1937-04-01,20.56,shiller_pe_proxy,us,multpl,monthly,1937-04-01,2026-03-23 03:32:54.406941+00:00
1937-05-01,19.47,shiller_pe_proxy,us,multpl,monthly,1937-05-01,2026-03-23 03:32:54.406941+00:00
1937-06-01,18.71,shiller_pe_proxy,us,multpl,monthly,1937-06-01,2026-03-23 03:32:54.406941+00:00
1937-07-01,19.65,shiller_pe_proxy,us,multpl,monthly,1937-07-01,2026-03-23 03:32:54.406941+00:00
1937-08-01,19.81,shiller_pe_proxy,us,multpl,monthly,1937-08-01,2026-03-23 03:32:54.406941+00:00
1937-09-01,16.85,shiller_pe_proxy,us,multpl,monthly,1937-09-01,2026-03-23 03:32:54.406941+00:00
1937-10-01,14.36,shiller_pe_proxy,us,multpl,monthly,1937-10-01,2026-03-23 03:32:54.406941+00:00
1937-11-01,13.16,shiller_pe_proxy,us,multpl,monthly,1937-11-01,2026-03-23 03:32:54.406941+00:00
1937-12-01,13.01,shiller_pe_proxy,us,multpl,monthly,1937-12-01,2026-03-23 03:32:54.406941+00:00
1938-01-01,13.51,shiller_pe_proxy,us,multpl,monthly,1938-01-01,2026-03-23 03:32:54.406941+00:00
1938-02-01,13.26,shiller_pe_proxy,us,multpl,monthly,1938-02-01,2026-03-23 03:32:54.406941+00:00
1938-03-01,12.38,shiller_pe_proxy,us,multpl,monthly,1938-03-01,2026-03-23 03:32:54.406941+00:00
1938-04-01,11.79,shiller_pe_proxy,us,multpl,monthly,1938-04-01,2026-03-23 03:32:54.406941+00:00
1938-05-01,11.99,shiller_pe_proxy,us,multpl,monthly,1938-05-01,2026-03-23 03:32:54.406941+00:00
1938-06-01,12.29,shiller_pe_proxy,us,multpl,monthly,1938-06-01,2026-03-23 03:32:54.406941+00:00
1938-07-01,14.77,shiller_pe_proxy,us,multpl,monthly,1938-07-01,2026-03-23 03:32:54.406941+00:00
1938-08-01,14.9,shiller_pe_proxy,us,multpl,monthly,1938-08-01,2026-03-23 03:32:54.406941+00:00
1938-09-01,14.28,shiller_pe_proxy,us,multpl,monthly,1938-09-01,2026-03-23 03:32:54.406941+00:00
1938-10-01,16.06,shiller_pe_proxy,us,multpl,monthly,1938-10-01,2026-03-23 03:32:54.406941+00:00
1938-11-01,16.15,shiller_pe_proxy,us,multpl,monthly,1938-11-01,2026-03-23 03:32:54.406941+00:00
1938-12-01,15.76,shiller_pe_proxy,us,multpl,monthly,1938-12-01,2026-03-23 03:32:54.406941+00:00
1939-01-01,15.6,shiller_pe_proxy,us,multpl,monthly,1939-01-01,2026-03-23 03:32:54.406941+00:00
1939-02-01,15.66,shiller_pe_proxy,us,multpl,monthly,1939-02-01,2026-03-23 03:32:54.406941+00:00
1939-03-01,15.73,shiller_pe_proxy,us,multpl,monthly,1939-03-01,2026-03-23 03:32:54.406941+00:00
1939-04-01,13.92,shiller_pe_proxy,us,multpl,monthly,1939-04-01,2026-03-23 03:32:54.406941+00:00
1939-05-01,14.5,shiller_pe_proxy,us,multpl,monthly,1939-05-01,2026-03-23 03:32:54.406941+00:00
1939-06-01,14.83,shiller_pe_proxy,us,multpl,monthly,1939-06-01,2026-03-23 03:32:54.406941+00:00
1939-07-01,15.27,shiller_pe_proxy,us,multpl,monthly,1939-07-01,2026-03-23 03:32:54.406941+00:00
1939-08-01,15.12,shiller_pe_proxy,us,multpl,monthly,1939-08-01,2026-03-23 03:32:54.406941+00:00
1939-09-01,16.45,shiller_pe_proxy,us,multpl,monthly,1939-09-01,2026-03-23 03:32:54.406941+00:00
1939-10-01,16.82,shiller_pe_proxy,us,multpl,monthly,1939-10-01,2026-03-23 03:32:54.406941+00:00
1939-11-01,16.6,shiller_pe_proxy,us,multpl,monthly,1939-11-01,2026-03-23 03:32:54.406941+00:00
1939-12-01,16.28,shiller_pe_proxy,us,multpl,monthly,1939-12-01,2026-03-23 03:32:54.406941+00:00
1940-01-01,16.38,shiller_pe_proxy,us,multpl,monthly,1940-01-01,2026-03-23 03:32:54.406941+00:00
1940-02-01,16.22,shiller_pe_proxy,us,multpl,monthly,1940-02-01,2026-03-23 03:32:54.406941+00:00
1940-03-01,16.17,shiller_pe_proxy,us,multpl,monthly,1940-03-01,2026-03-23 03:32:54.406941+00:00
1940-04-01,16.37,shiller_pe_proxy,us,multpl,monthly,1940-04-01,2026-03-23 03:32:54.406941+00:00
1940-05-01,14.14,shiller_pe_proxy,us,multpl,monthly,1940-05-01,2026-03-23 03:32:54.406941+00:00
1940-06-01,12.84,shiller_pe_proxy,us,multpl,monthly,1940-06-01,2026-03-23 03:32:54.406941+00:00
1940-07-01,13.37,shiller_pe_proxy,us,multpl,monthly,1940-07-01,2026-03-23 03:32:54.406941+00:00
1940-08-01,13.65,shiller_pe_proxy,us,multpl,monthly,1940-08-01,2026-03-23 03:32:54.406941+00:00
1940-09-01,14.21,shiller_pe_proxy,us,multpl,monthly,1940-09-01,2026-03-23 03:32:54.406941+00:00
1940-10-01,14.33,shiller_pe_proxy,us,multpl,monthly,1940-10-01,2026-03-23 03:32:54.406941+00:00
1940-11-01,14.64,shiller_pe_proxy,us,multpl,monthly,1940-11-01,2026-03-23 03:32:54.406941+00:00
1940-12-01,13.91,shiller_pe_proxy,us,multpl,monthly,1940-12-01,2026-03-23 03:32:54.406941+00:00
1941-01-01,13.9,shiller_pe_proxy,us,multpl,monthly,1941-01-01,2026-03-23 03:32:54.406941+00:00
1941-02-01,13.0,shiller_pe_proxy,us,multpl,monthly,1941-02-01,2026-03-23 03:32:54.406941+00:00
1941-03-01,12.96,shiller_pe_proxy,us,multpl,monthly,1941-03-01,2026-03-23 03:32:54.406941+00:00
1941-04-01,12.43,shiller_pe_proxy,us,multpl,monthly,1941-04-01,2026-03-23 03:32:54.406941+00:00
1941-05-01,12.04,shiller_pe_proxy,us,multpl,monthly,1941-05-01,2026-03-23 03:32:54.406941+00:00
1941-06-01,12.16,shiller_pe_proxy,us,multpl,monthly,1941-06-01,2026-03-23 03:32:54.406941+00:00
1941-07-01,12.74,shiller_pe_proxy,us,multpl,monthly,1941-07-01,2026-03-23 03:32:54.406941+00:00
1941-08-01,12.46,shiller_pe_proxy,us,multpl,monthly,1941-08-01,2026-03-23 03:32:54.406941+00:00
1941-09-01,12.28,shiller_pe_proxy,us,multpl,monthly,1941-09-01,2026-03-23 03:32:54.406941+00:00
1941-10-01,11.58,shiller_pe_proxy,us,multpl,monthly,1941-10-01,2026-03-23 03:32:54.406941+00:00
1941-11-01,10.91,shiller_pe_proxy,us,multpl,monthly,1941-11-01,2026-03-23 03:32:54.406941+00:00
1941-12-01,10.09,shiller_pe_proxy,us,multpl,monthly,1941-12-01,2026-03-23 03:32:54.406941+00:00
1942-01-01,10.1,shiller_pe_proxy,us,multpl,monthly,1942-01-01,2026-03-23 03:32:54.406941+00:00
1942-02-01,9.68,shiller_pe_proxy,us,multpl,monthly,1942-02-01,2026-03-23 03:32:54.406941+00:00
1942-03-01,9.0,shiller_pe_proxy,us,multpl,monthly,1942-03-01,2026-03-23 03:32:54.406941+00:00
1942-04-01,8.54,shiller_pe_proxy,us,multpl,monthly,1942-04-01,2026-03-23 03:32:54.406941+00:00
1942-05-01,8.51,shiller_pe_proxy,us,multpl,monthly,1942-05-01,2026-03-23 03:32:54.406941+00:00
1942-06-01,8.91,shiller_pe_proxy,us,multpl,monthly,1942-06-01,2026-03-23 03:32:54.406941+00:00
1942-07-01,9.15,shiller_pe_proxy,us,multpl,monthly,1942-07-01,2026-03-23 03:32:54.406941+00:00
1942-08-01,9.01,shiller_pe_proxy,us,multpl,monthly,1942-08-01,2026-03-23 03:32:54.406941+00:00
1942-09-01,9.08,shiller_pe_proxy,us,multpl,monthly,1942-09-01,2026-03-23 03:32:54.406941+00:00
1942-10-01,9.6,shiller_pe_proxy,us,multpl,monthly,1942-10-01,2026-03-23 03:32:54.406941+00:00
1942-11-01,9.66,shiller_pe_proxy,us,multpl,monthly,1942-11-01,2026-03-23 03:32:54.406941+00:00
1942-12-01,9.62,shiller_pe_proxy,us,multpl,monthly,1942-12-01,2026-03-23 03:32:54.406941+00:00
1943-01-01,10.15,shiller_pe_proxy,us,multpl,monthly,1943-01-01,2026-03-23 03:32:54.406941+00:00
1943-02-01,10.71,shiller_pe_proxy,us,multpl,monthly,1943-02-01,2026-03-23 03:32:54.406941+00:00
1943-03-01,10.85,shiller_pe_proxy,us,multpl,monthly,1943-03-01,2026-03-23 03:32:54.406941+00:00
1943-04-01,11.04,shiller_pe_proxy,us,multpl,monthly,1943-04-01,2026-03-23 03:32:54.406941+00:00
1943-05-01,11.36,shiller_pe_proxy,us,multpl,monthly,1943-05-01,2026-03-23 03:32:54.406941+00:00
1943-06-01,11.52,shiller_pe_proxy,us,multpl,monthly,1943-06-01,2026-03-23 03:32:54.406941+00:00
1943-07-01,11.77,shiller_pe_proxy,us,multpl,monthly,1943-07-01,2026-03-23 03:32:54.406941+00:00
1943-08-01,11.21,shiller_pe_proxy,us,multpl,monthly,1943-08-01,2026-03-23 03:32:54.406941+00:00
1943-09-01,11.34,shiller_pe_proxy,us,multpl,monthly,1943-09-01,2026-03-23 03:32:54.406941+00:00
1943-10-01,11.19,shiller_pe_proxy,us,multpl,monthly,1943-10-01,2026-03-23 03:32:54.406941+00:00
1943-11-01,10.63,shiller_pe_proxy,us,multpl,monthly,1943-11-01,2026-03-23 03:32:54.406941+00:00
1943-12-01,10.74,shiller_pe_proxy,us,multpl,monthly,1943-12-01,2026-03-23 03:32:54.406941+00:00
1944-01-01,11.05,shiller_pe_proxy,us,multpl,monthly,1944-01-01,2026-03-23 03:32:54.406941+00:00
1944-02-01,10.95,shiller_pe_proxy,us,multpl,monthly,1944-02-01,2026-03-23 03:32:54.406941+00:00
1944-03-01,11.22,shiller_pe_proxy,us,multpl,monthly,1944-03-01,2026-03-23 03:32:54.406941+00:00
1944-04-01,10.94,shiller_pe_proxy,us,multpl,monthly,1944-04-01,2026-03-23 03:32:54.406941+00:00
1944-05-01,11.1,shiller_pe_proxy,us,multpl,monthly,1944-05-01,2026-03-23 03:32:54.406941+00:00
1944-06-01,11.53,shiller_pe_proxy,us,multpl,monthly,1944-06-01,2026-03-23 03:32:54.406941+00:00
1944-07-01,11.74,shiller_pe_proxy,us,multpl,monthly,1944-07-01,2026-03-23 03:32:54.406941+00:00
1944-08-01,11.54,shiller_pe_proxy,us,multpl,monthly,1944-08-01,2026-03-23 03:32:54.406941+00:00
1944-09-01,11.33,shiller_pe_proxy,us,multpl,monthly,1944-09-01,2026-03-23 03:32:54.406941+00:00
1944-10-01,11.58,shiller_pe_proxy,us,multpl,monthly,1944-10-01,2026-03-23 03:32:54.406941+00:00
1944-11-01,11.48,shiller_pe_proxy,us,multpl,monthly,1944-11-01,2026-03-23 03:32:54.406941+00:00
1944-12-01,11.64,shiller_pe_proxy,us,multpl,monthly,1944-12-01,2026-03-23 03:32:54.406941+00:00
1945-01-01,11.96,shiller_pe_proxy,us,multpl,monthly,1945-01-01,2026-03-23 03:32:54.406941+00:00
1945-02-01,12.34,shiller_pe_proxy,us,multpl,monthly,1945-02-01,2026-03-23 03:32:54.406941+00:00
1945-03-01,12.32,shiller_pe_proxy,us,multpl,monthly,1945-03-01,2026-03-23 03:32:54.406941+00:00
1945-04-01,12.63,shiller_pe_proxy,us,multpl,monthly,1945-04-01,2026-03-23 03:32:54.406941+00:00
1945-05-01,13.04,shiller_pe_proxy,us,multpl,monthly,1945-05-01,2026-03-23 03:32:54.406941+00:00
1945-06-01,13.13,shiller_pe_proxy,us,multpl,monthly,1945-06-01,2026-03-23 03:32:54.406941+00:00
1945-07-01,12.87,shiller_pe_proxy,us,multpl,monthly,1945-07-01,2026-03-23 03:32:54.406941+00:00
1945-08-01,12.92,shiller_pe_proxy,us,multpl,monthly,1945-08-01,2026-03-23 03:32:54.406941+00:00
1945-09-01,13.8,shiller_pe_proxy,us,multpl,monthly,1945-09-01,2026-03-23 03:32:54.406941+00:00
1945-10-01,14.37,shiller_pe_proxy,us,multpl,monthly,1945-10-01,2026-03-23 03:32:54.406941+00:00
1945-11-01,14.85,shiller_pe_proxy,us,multpl,monthly,1945-11-01,2026-03-23 03:32:54.406941+00:00
1945-12-01,15.02,shiller_pe_proxy,us,multpl,monthly,1945-12-01,2026-03-23 03:32:54.406941+00:00
1946-01-01,15.62,shiller_pe_proxy,us,multpl,monthly,1946-01-01,2026-03-23 03:32:54.406941+00:00
1946-02-01,15.76,shiller_pe_proxy,us,multpl,monthly,1946-02-01,2026-03-23 03:32:54.406941+00:00
1946-03-01,15.13,shiller_pe_proxy,us,multpl,monthly,1946-03-01,2026-03-23 03:32:54.406941+00:00
1946-04-01,16.04,shiller_pe_proxy,us,multpl,monthly,1946-04-01,2026-03-23 03:32:54.406941+00:00
1946-05-01,16.01,shiller_pe_proxy,us,multpl,monthly,1946-05-01,2026-03-23 03:32:54.406941+00:00
1946-06-01,15.77,shiller_pe_proxy,us,multpl,monthly,1946-06-01,2026-03-23 03:32:54.406941+00:00
1946-07-01,14.51,shiller_pe_proxy,us,multpl,monthly,1946-07-01,2026-03-23 03:32:54.406941+00:00
1946-08-01,13.98,shiller_pe_proxy,us,multpl,monthly,1946-08-01,2026-03-23 03:32:54.406941+00:00
1946-09-01,11.84,shiller_pe_proxy,us,multpl,monthly,1946-09-01,2026-03-23 03:32:54.406941+00:00
1946-10-01,11.39,shiller_pe_proxy,us,multpl,monthly,1946-10-01,2026-03-23 03:32:54.406941+00:00
1946-11-01,11.11,shiller_pe_proxy,us,multpl,monthly,1946-11-01,2026-03-23 03:32:54.406941+00:00
1946-12-01,11.37,shiller_pe_proxy,us,multpl,monthly,1946-12-01,2026-03-23 03:32:54.406941+00:00
1947-01-01,11.47,shiller_pe_proxy,us,multpl,monthly,1947-01-01,2026-03-23 03:32:54.406941+00:00
1947-02-01,11.95,shiller_pe_proxy,us,multpl,monthly,1947-02-01,2026-03-23 03:32:54.406941+00:00
1947-03-01,11.29,shiller_pe_proxy,us,multpl,monthly,1947-03-01,2026-03-23 03:32:54.406941+00:00
1947-04-01,10.9,shiller_pe_proxy,us,multpl,monthly,1947-04-01,2026-03-23 03:32:54.406941+00:00
1947-05-01,10.73,shiller_pe_proxy,us,multpl,monthly,1947-05-01,2026-03-23 03:32:54.406941+00:00
1947-06-01,11.08,shiller_pe_proxy,us,multpl,monthly,1947-06-01,2026-03-23 03:32:54.406941+00:00
1947-07-01,11.7,shiller_pe_proxy,us,multpl,monthly,1947-07-01,2026-03-23 03:32:54.406941+00:00
1947-08-01,11.34,shiller_pe_proxy,us,multpl,monthly,1947-08-01,2026-03-23 03:32:54.406941+00:00
1947-09-01,10.83,shiller_pe_proxy,us,multpl,monthly,1947-09-01,2026-03-23 03:32:54.406941+00:00
1947-10-01,11.13,shiller_pe_proxy,us,multpl,monthly,1947-10-01,2026-03-23 03:32:54.406941+00:00
1947-11-01,10.98,shiller_pe_proxy,us,multpl,monthly,1947-11-01,2026-03-23 03:32:54.406941+00:00
1947-12-01,10.68,shiller_pe_proxy,us,multpl,monthly,1947-12-01,2026-03-23 03:32:54.406941+00:00
1948-01-01,10.42,shiller_pe_proxy,us,multpl,monthly,1948-01-01,2026-03-23 03:32:54.406941+00:00
1948-02-01,10.0,shiller_pe_proxy,us,multpl,monthly,1948-02-01,2026-03-23 03:32:54.406941+00:00
1948-03-01,10.19,shiller_pe_proxy,us,multpl,monthly,1948-03-01,2026-03-23 03:32:54.406941+00:00
1948-04-01,10.78,shiller_pe_proxy,us,multpl,monthly,1948-04-01,2026-03-23 03:32:54.406941+00:00
1948-05-01,11.24,shiller_pe_proxy,us,multpl,monthly,1948-05-01,2026-03-23 03:32:54.406941+00:00
1948-06-01,11.58,shiller_pe_proxy,us,multpl,monthly,1948-06-01,2026-03-23 03:32:54.406941+00:00
1948-07-01,11.13,shiller_pe_proxy,us,multpl,monthly,1948-07-01,2026-03-23 03:32:54.406941+00:00
1948-08-01,10.72,shiller_pe_proxy,us,multpl,monthly,1948-08-01,2026-03-23 03:32:54.406941+00:00
1948-09-01,10.55,shiller_pe_proxy,us,multpl,monthly,1948-09-01,2026-03-23 03:32:54.406941+00:00
1948-10-01,10.83,shiller_pe_proxy,us,multpl,monthly,1948-10-01,2026-03-23 03:32:54.406941+00:00
1948-11-01,10.25,shiller_pe_proxy,us,multpl,monthly,1948-11-01,2026-03-23 03:32:54.406941+00:00
1948-12-01,10.16,shiller_pe_proxy,us,multpl,monthly,1948-12-01,2026-03-23 03:32:54.406941+00:00
1949-01-01,10.25,shiller_pe_proxy,us,multpl,monthly,1949-01-01,2026-03-23 03:32:54.406941+00:00
1949-02-01,9.87,shiller_pe_proxy,us,multpl,monthly,1949-02-01,2026-03-23 03:32:54.406941+00:00
1949-03-01,9.9,shiller_pe_proxy,us,multpl,monthly,1949-03-01,2026-03-23 03:32:54.406941+00:00
1949-04-01,9.78,shiller_pe_proxy,us,multpl,monthly,1949-04-01,2026-03-23 03:32:54.406941+00:00
1949-05-01,9.69,shiller_pe_proxy,us,multpl,monthly,1949-05-01,2026-03-23 03:32:54.406941+00:00
1949-06-01,9.07,shiller_pe_proxy,us,multpl,monthly,1949-06-01,2026-03-23 03:32:54.406941+00:00
